model,unique_id,mase,floor_mase,beats_floor,improvement
PatchTST,HOUSEHOLD_1_324_CA_4,0.8819450263323225,1.0710037724054677,True,0.17652481806718612
PatchTST,HOUSEHOLD_1_325_CA_1,0.7333535172122722,0.7393887714704658,True,0.008162491088674395
PatchTST,HOUSEHOLD_1_342_WI_2,0.6996047608033816,0.8103338755551939,True,0.13664628629272968
PatchTST,HOUSEHOLD_1_357_CA_1,1.2416769867022786,1.3214536072493939,True,0.06037035285194037
PatchTST,HOUSEHOLD_1_360_WI_2,0.9933055806571875,1.2534064394917872,True,0.20751517675309017
PatchTST,HOUSEHOLD_1_375_CA_2,0.7527390992361351,0.935506342519207,True,0.19536718777437834
PatchTST,HOUSEHOLD_1_379_CA_3,0.9401943487253669,1.495889513439765,True,0.3714814227399651
PatchTST,HOUSEHOLD_1_384_CA_4,0.8235662837025476,1.3191798095672218,True,0.3756982348200646
PatchTST,HOUSEHOLD_1_387_CA_2,0.7582040777882897,0.9995937183275139,True,0.2414877525872302
PatchTST,HOUSEHOLD_1_387_WI_3,0.5960919750888115,0.9216893276757678,True,0.3532614980017378
PatchTST,HOUSEHOLD_1_414_CA_2,1.3212344054058813,1.5956826987289323,True,0.171994277773186
PatchTST,HOUSEHOLD_1_422_TX_3,0.8664839928729702,1.3092475519509206,True,0.33818169712686097
PatchTST,HOUSEHOLD_1_425_WI_2,0.8753530104432727,1.0596177397617295,True,0.17389736166543546
PatchTST,HOUSEHOLD_1_434_WI_1,0.8755787591695984,1.0253640903125922,True,0.14608014124751567
PatchTST,HOUSEHOLD_1_454_CA_1,0.8766589994835958,1.1435237059260959,True,0.23337050649630087
PatchTST,HOUSEHOLD_1_465_CA_2,0.7949763156798998,1.0669110188886757,True,0.2548803962040158
PatchTST,HOUSEHOLD_1_466_TX_1,0.35590000786268833,0.5999553454412628,True,0.40678917094917044
PatchTST,HOUSEHOLD_1_468_CA_2,0.9435069085353809,1.0431591917356078,True,0.09552931517041563
PatchTST,HOUSEHOLD_1_503_CA_2,0.6695806971575835,0.9268699817864207,True,0.27758940270451493
PatchTST,HOUSEHOLD_1_510_TX_2,0.7442489391803004,0.8672041199659589,True,0.1417834370880121
PatchTST,HOUSEHOLD_1_537_TX_2,0.5650862882011412,0.8357743014677987,True,0.32387692800708445
PatchTST,HOUSEHOLD_2_014_WI_3,0.5444986634813123,1.0162146775856657,True,0.46418933371938864
PatchTST,HOUSEHOLD_2_020_CA_4,1.0035840150183875,1.2910088314104244,True,0.22263582509968272
PatchTST,HOUSEHOLD_2_029_TX_1,0.9151639251817423,1.162508413972711,True,0.2127679127462857
PatchTST,HOUSEHOLD_2_041_TX_2,0.4406801606265819,0.7024848842919823,True,0.3726837822699447
PatchTST,HOUSEHOLD_2_047_CA_1,1.1397919281256923,1.4737965033787037,True,0.22662869296222388
PatchTST,HOUSEHOLD_2_054_CA_4,0.6005077471905388,0.7311473672042976,True,0.17867754966182547
PatchTST,HOUSEHOLD_2_055_TX_1,0.5430148039365368,0.739135559034087,True,0.2653380055937826
PatchTST,HOUSEHOLD_2_058_TX_2,1.1228456683741375,1.6520049922328293,True,0.32031339272376336
PatchTST,HOUSEHOLD_2_060_CA_4,1.0210850278878003,1.0014823843462823,False,-0.019573627901916302
PatchTST,HOUSEHOLD_2_070_CA_3,0.3254032214274966,0.4775699067489436,True,0.3186270390387901
PatchTST,HOUSEHOLD_2_075_WI_3,0.5391608756117066,0.7381011912531052,True,0.26952986663474887
PatchTST,HOUSEHOLD_2_076_CA_3,1.1470989754452552,1.336247345263478,True,0.14155191438822057
PatchTST,HOUSEHOLD_2_076_WI_3,1.1550374605878184,1.7365983392809572,True,0.3348850828303426
PatchTST,HOUSEHOLD_2_105_WI_1,0.5875959485162103,0.6444457319243723,True,0.08821500491345247
PatchTST,HOUSEHOLD_2_108_TX_1,0.13989400499008048,0.13856456043956045,False,-0.009594405281572183
PatchTST,HOUSEHOLD_2_116_CA_2,1.2010460266618275,1.710491757206281,True,0.29783582902294903
PatchTST,HOUSEHOLD_2_123_TX_1,2.5257169453180914,3.183157136673551,True,0.20653714633846032
